target,target_count,target_and_keyphrase_count,keyphrase_count,database_count,p_value,target_and_keyphrase_ratio
ATF6,1203,5,54549,30028272,0.07074177415040982,0.004156275976724855
RICTOR,723,3,54549,30028272,0.14583599633972316,0.004149377593360996
HEXB,243,1,54549,30028272,0.35714375163393497,0.00411522633744856
NPM1,1221,5,54549,30028272,0.07428146753538273,0.004095004095004095
CDA,2444,10,54549,30028272,0.015644197389857888,0.004091653027823241
CASP3,734,3,54549,30028272,0.15049728719220345,0.004087193460490463
NGF,14493,59,54549,30028272,2.851783749690012e-08,0.004070930794176499
NPPA,246,1,54549,30028272,0.3606407733545708,0.0040650406504065045
HLA-DRB1,4922,20,54549,30028272,0.0009652870101302007,0.0040633888663145065
SF3B1,495,2,54549,30028272,0.22719502953956427,0.00404040404040404
RBPJ,249,1,54549,30028272,0.3641188815933546,0.004016064257028112
BRD2,250,1,54549,30028272,0.36527401189363884,0.004
RHD,2759,11,54549,30028272,0.013826278969854127,0.003986951794128307
IL7R,255,1,54549,30028272,0.3710183167855482,0.00392156862745098
RANBP2,257,1,54549,30028272,0.37330146103429984,0.0038910505836575876
IFNGR1,258,1,54549,30028272,0.37443990181716336,0.003875968992248062
TTK,259,1,54549,30028272,0.3755763726338694,0.003861003861003861
HSD3B1,262,1,54549,30028272,0.37897311701116665,0.003816793893129771
MTOR,25340,96,54549,30028272,8.143586975818577e-11,0.0037884767166535124
MBNL1,266,1,54549,30028272,0.3834735232738163,0.0037593984962406013
TET3,268,1,54549,30028272,0.38571145320768374,0.0037313432835820895
TAP1,805,3,54549,30028272,0.1816410650983185,0.0037267080745341614
PDK1,1614,6,54549,30028272,0.0770293325132829,0.0037174721189591076
HOXD13,269,1,54549,30028272,0.3868273723191732,0.0037174721189591076
AKT3,547,2,54549,30028272,0.26191156018774936,0.003656307129798903
PURA,274,1,54549,30028272,0.39237660032074784,0.0036496350364963502
FOXD3,275,1,54549,30028272,0.3934803900503987,0.0036363636363636364
PGC,6070,22,54549,30028272,0.002292406572428357,0.003624382207578254
DAP,4424,16,54549,30028272,0.008502934069886415,0.003616636528028933
ATG3,277,1,54549,30028272,0.39568204417803354,0.0036101083032490976
7SK,279,1,54549,30028272,0.3978757017131761,0.0035842293906810036
RIPK1,559,2,54549,30028272,0.26993810708210275,0.0035778175313059034
CTH,562,2,54549,30028272,0.2719444887674977,0.0035587188612099642
FLG,854,3,54549,30028272,0.204047382101528,0.00351288056206089
CAP1,290,1,54549,30028272,0.4097990092131844,0.0034482758620689655
MAP4,291,1,54549,30028272,0.4108711949064784,0.003436426116838488
FGB,291,1,54549,30028272,0.4108711949064784,0.003436426116838488
TGFA,292,1,54549,30028272,0.4119413925739087,0.003424657534246575
TFEB,585,2,54549,30028272,0.2873150515952467,0.003418803418803419
CDKN1A,1469,5,54549,30028272,0.13226792300515694,0.0034036759700476512
ADRB2,589,2,54549,30028272,0.2899850252441207,0.003395585738539898
TAL1,590,2,54549,30028272,0.29065228360719275,0.003389830508474576
ZAP70,593,2,54549,30028272,0.2926537028211657,0.003372681281618887
EMB,1496,5,54549,30028272,0.13954483793330114,0.0033422459893048127
PARP1,1497,5,54549,30028272,0.13981766568088622,0.0033400133600534404
FIP1L1,300,1,54549,30028272,0.4204333779296687,0.0033333333333333335
HDAC1,2704,9,54549,30028272,0.062321649387436645,0.0033284023668639054
TAP2,612,2,54549,30028272,0.30530887666602624,0.0032679738562091504
SOS1,619,2,54549,30028272,0.3099609185662034,0.0032310177705977385
PARK7,314,1,54549,30028272,0.4350004305543146,0.0031847133757961785
DNMT3A,2204,7,54549,30028272,0.11086896682912575,0.003176043557168784
NPPB,946,3,54549,30028272,0.24759703401617114,0.003171247357293869
PRDM1,319,1,54549,30028272,0.44011376397567215,0.003134796238244514
PLD1,642,2,54549,30028272,0.3251969304166444,0.003115264797507788
BTLA,322,1,54549,30028272,0.4431594670729436,0.003105590062111801
MSX2,646,2,54549,30028272,0.327837987030537,0.0030959752321981426
E2F2,327,1,54549,30028272,0.44819894451459624,0.0030581039755351682
FGFR4,655,2,54549,30028272,0.33376977307176253,0.0030534351145038168
RHCE,330,1,54549,30028272,0.4512006991808273,0.0030303030303030303
HLA-DQB1,1653,5,54549,30028272,0.1850536279324928,0.0030248033877797943
CFH,1327,4,54549,30028272,0.22338299374341433,0.003014318010550113
SP100,333,1,54549,30028272,0.4541861043389611,0.003003003003003003
CPE,4710,14,54549,30028272,0.05348316616920765,0.0029723991507431
NRAS,2701,8,54549,30028272,0.12360004183492485,0.002961865975564606
FGF1,677,2,54549,30028272,0.34820247650997027,0.0029542097488921715
BTD,340,1,54549,30028272,0.46108915608771506,0.0029411764705882353
CASR,1362,4,54549,30028272,0.23681748163857896,0.002936857562408223
FER,1024,3,54549,30028272,0.2855089179405297,0.0029296875
UCP1,2049,6,54549,30028272,0.1729204622151928,0.0029282576866764276
CYP1B1,2051,6,54549,30028272,0.173444138251856,0.0029254022428083864
CASP9,342,1,54549,30028272,0.46304535231730937,0.0029239766081871343
HARS,345,1,54549,30028272,0.4659663482287102,0.002898550724637681
EDN1,349,1,54549,30028272,0.46983633090192045,0.0028653295128939827
CORT,2826,8,54549,30028272,0.14750547543742604,0.0028308563340410475
FAAH,1418,4,54549,30028272,0.2586836969402308,0.0028208744710860366
PCSK9,2130,6,54549,30028272,0.19463387659263737,0.0028169014084507044
USF1,360,1,54549,30028272,0.480334711829335,0.002777777777777778
FGG,360,1,54549,30028272,0.480334711829335,0.002777777777777778
SELL,2166,6,54549,30028272,0.2045984838984998,0.002770083102493075
F11,722,2,54549,30028272,0.37737418681918555,0.002770083102493075
PRDM16,366,1,54549,30028272,0.48597325830023863,0.00273224043715847
CNR1,367,1,54549,30028272,0.4869069747489732,0.0027247956403269754
HLA-B,5544,15,54549,30028272,0.08700658360067015,0.0027056277056277055
ENPP1,370,1,54549,30028272,0.4896981712655853,0.002702702702702703
SATB1,372,1,54549,30028272,0.49155053334314913,0.002688172043010753
WNT7A,373,1,54549,30028272,0.4924742242066942,0.002680965147453083
CHIA,748,2,54549,30028272,0.3939798059724126,0.00267379679144385
CP,48630,130,54549,30028272,1.9235436855205976e-05,0.0026732469668928646
PRLR,753,2,54549,30028272,0.39715011632085134,0.0026560424966799467
RUNX2,5663,15,54549,30028272,0.09906871919392568,0.002648772735299311
F3,7570,20,54549,30028272,0.0666004280871379,0.002642007926023778
S100A6,380,1,54549,30028272,0.4988929817901362,0.002631578947368421
ZEB2,766,2,54549,30028272,0.40535632972942603,0.0026109660574412533
TGFBR2,766,2,54549,30028272,0.40535632972942603,0.0026109660574412533
RAP1A,384,1,54549,30028272,0.5025242949473316,0.0026041666666666665
S100P,384,1,54549,30028272,0.5025242949473316,0.0026041666666666665
MICA,4249,11,54549,30028272,0.15699940930168654,0.0025888444339844667
FGF10,776,2,54549,30028272,0.41163191462556714,0.002577319587628866
DPT,1945,5,54549,30028272,0.28076676026048514,0.002570694087403599
GJA1,398,1,54549,30028272,0.5150280621389718,0.002512562814070352
SPINK1,401,1,54549,30028272,0.5176663631282153,0.0024937655860349127
HES1,1609,4,54549,30028272,0.33548185545040676,0.002486016159105034
FEV,9259,23,54549,30028272,0.08745624796652827,0.0024840695539475105
MICB,403,1,54549,30028272,0.5194171128128042,0.0024813895781637717
HES5,405,1,54549,30028272,0.5211616284382432,0.0024691358024691358
RAF1,816,2,54549,30028272,0.436394944082229,0.0024509803921568627
PER3,410,1,54549,30028272,0.5254951527284534,0.0024390243902439024
TRPC1,835,2,54549,30028272,0.44795737595667096,0.0023952095808383233
NOTCH4,422,1,54549,30028272,0.5357363376261892,0.002369668246445498
GCA,2966,7,54549,30028272,0.29637225923295957,0.0023600809170600135
C6,19585,46,54549,30028272,0.052311411748627475,0.0023487362777635944
FOXC1,426,1,54549,30028272,0.5391006870476577,0.002347417840375587
ADH1B,432,1,54549,30028272,0.5441016395862415,0.0023148148148148147
LEF1,870,2,54549,30028272,0.4688991214674896,0.0022988505747126436
BRE,436,1,54549,30028272,0.5474053384567544,0.0022935779816513763
MUT,1746,4,54549,30028272,0.3912247650210437,0.002290950744558992
C7,9211,21,54549,30028272,0.17624171080233272,0.0022798827488872
SFRP2,441,1,54549,30028272,0.5515013843650343,0.0022675736961451248
NKX2-5,441,1,54549,30028272,0.5515013843650343,0.0022675736961451248
ROBO1,442,1,54549,30028272,0.5523161444315988,0.0022624434389140274
IPP,1770,4,54549,30028272,0.4009430856853604,0.0022598870056497176
VDAC1,444,1,54549,30028272,0.5539412022377694,0.0022522522522522522
IGFBP2,451,1,54549,30028272,0.5595826188819308,0.0022172949002217295
GSTM1,3614,8,54549,30028272,0.3367300380522516,0.002213613724405091
SRF,2720,6,54549,30028272,0.3736989913096767,0.0022058823529411764
SDHB,907,2,54549,30028272,0.49051109442798135,0.002205071664829107
PTPN22,908,2,54549,30028272,0.4910874293250257,0.0022026431718061676
PKD2,910,2,54549,30028272,0.49223899012898464,0.002197802197802198
HFE,2755,6,54549,30028272,0.3848647763327844,0.002177858439201452
GLS,1839,4,54549,30028272,0.42870716521123686,0.002175095160413268
AFP,12510,27,54549,30028272,0.21005112070587634,0.002158273381294964
C2,33877,73,54549,30028272,0.0836251798462109,0.0021548543259438556
CCK,15472,33,54549,30028272,0.20041694354451245,0.0021328852119958633
EPCAM,2354,5,54549,30028272,0.4250180234283457,0.0021240441801189465
PIM1,471,1,54549,30028272,0.5753108335275217,0.0021231422505307855
SDHC,472,1,54549,30028272,0.5760823157490107,0.00211864406779661
MAP2,2376,5,54549,30028272,0.432751740721249,0.0021043771043771043
REN,1437,3,54549,30028272,0.48432999014852796,0.0020876826722338203
KY,961,2,54549,30028272,0.5210354793690503,0.002081165452653486
GP5,966,2,54549,30028272,0.5237990584716858,0.002070393374741201
MRAS,484,1,54549,30028272,0.5852316679680968,0.002066115702479339
GHR,1937,4,54549,30028272,0.4675088383972411,0.002065049044914817
GSTA1,487,1,54549,30028272,0.5874880344722,0.002053388090349076
SUMO1,497,1,54549,30028272,0.594920864417366,0.002012072434607646
HCN1,502,1,54549,30028272,0.5985868647176915,0.00199203187250996
BOLL,512,1,54549,30028272,0.6058197265534786,0.001953125
DRD3,514,1,54549,30028272,0.6072505016656478,0.0019455252918287938
DSP,3087,6,54549,30028272,0.48956247318911505,0.001943634596695821
MYCN,2081,4,54549,30028272,0.5226317412644099,0.0019221528111484864
WLS,521,1,54549,30028272,0.6122176836999742,0.0019193857965451055
GC,81953,157,54549,30028272,0.26284008240876816,0.0019157321879613926
XPC,1056,2,54549,30028272,0.5716734800200678,0.001893939393939394
PPCS,531,1,54549,30028272,0.6192050047340631,0.0018832391713747645
S100A4,1069,2,54549,30028272,0.5782921297796005,0.0018709073900841909
ISL1,535,1,54549,30028272,0.6219643977193091,0.001869158878504673
FKBP5,536,1,54549,30028272,0.6226511935752544,0.0018656716417910447
ARNT,1629,3,54549,30028272,0.5678160579516591,0.001841620626151013
GDF9,550,1,54549,30028272,0.6321357088805701,0.0018181818181818182
GNRHR,553,1,54549,30028272,0.6341368802365692,0.0018083182640144665
CGA,3901,7,54549,30028272,0.5632535645677803,0.0017944116893104333
SRM,4487,8,54549,30028272,0.5680696122643907,0.0017829284599955428
UCN,1124,2,54549,30028272,0.6054580595916558,0.0017793594306049821
PDGFRB,568,1,54549,30028272,0.6439805677063652,0.0017605633802816902
DBT,2281,4,54549,30028272,0.5942804432946155,0.0017536168347216134
OXTR,573,1,54549,30028272,0.6472026593343949,0.0017452006980802793
HLA-DPB1,578,1,54549,30028272,0.6503955448098608,0.0017301038062283738
GALE,581,1,54549,30028272,0.6522973741726226,0.0017211703958691911
WNT3A,1748,3,54549,30028272,0.6151699099951744,0.0017162471395881006
CFI,2333,4,54549,30028272,0.6118278042561078,0.0017145306472353193
DTNB,1174,2,54549,30028272,0.6289816065434561,0.0017035775127768314
SDHA,602,1,54549,30028272,0.6653237333567381,0.0016611295681063123
PROC,10871,18,54549,30028272,0.6837197898188805,0.0016557814368503357
UGT1A9,606,1,54549,30028272,0.6677489963819956,0.0016501650165016502
OGG1,1216,2,54549,30028272,0.6478839001853401,0.001644736842105263
SKP2,1224,2,54549,30028272,0.6513963176579927,0.0016339869281045752
CREB1,613,1,54549,30028272,0.6719510564575153,0.0016313213703099511
NR3C1,615,1,54549,30028272,0.6731418562686369,0.0016260162601626016
SSB,4339,7,54549,30028272,0.6722562078808285,0.0016132749481447338
XRCC4,623,1,54549,30028272,0.6778620037625132,0.0016051364365971107
CAST,23866,38,54549,30028272,0.8120930853754168,0.0015922232464593983
SI,51280,81,54549,30028272,0.9077916935757456,0.0015795631825273012
PROX1,634,1,54549,30028272,0.684241117125213,0.0015772870662460567
BOC,4471,7,54549,30028272,0.7015412262474653,0.00156564526951465
ALK,7118,11,54549,30028272,0.7425626371622723,0.0015453779151447036
MSTN,648,1,54549,30028272,0.6921775397596738,0.0015432098765432098
MST1,648,1,54549,30028272,0.6921775397596738,0.0015432098765432098
FDPS,655,1,54549,30028272,0.6960706659407927,0.0015267175572519084
DMP1,656,1,54549,30028272,0.6966228003120576,0.001524390243902439
NRM,1326,2,54549,30028272,0.6937531887208106,0.0015082956259426848
HLA-C,1994,3,54549,30028272,0.7014458105394501,0.0015045135406218655
F12,1996,3,54549,30028272,0.7020823949892658,0.001503006012024048
GAP43,666,1,54549,30028272,0.7020891750848063,0.0015015015015015015
DES,29881,44,54549,30028272,0.9325288813914026,0.0014725076135336836
MAL,6128,9,54549,30028272,0.7798004997995291,0.001468668407310705
F5,2060,3,54549,30028272,0.7219074486818347,0.0014563106796116505
SMN2,698,1,54549,30028272,0.7189284763429462,0.0014326647564469914
PRL,16058,23,54549,30028272,0.8955298618472857,0.0014323078839207871
MTHFR,5756,8,54549,30028272,0.8183746913990203,0.001389854065323141
UGT2B7,722,1,54549,30028272,0.730930347673066,0.0013850415512465374
MCC,5081,7,54549,30028272,0.8136515395014186,0.0013776815587482779
KISS1,779,1,54549,30028272,0.7574208571325862,0.0012836970474967907
BCL6,1567,2,54549,30028272,0.777022426347854,0.0012763241863433313
MUC4,801,1,54549,30028272,0.7669331122392212,0.0012484394506866417
CPZ,1605,2,54549,30028272,0.7881728145223383,0.0012461059190031153
DST,3227,4,54549,30028272,0.8363259257958529,0.0012395413696932136
CTNNB1,1645,2,54549,30028272,0.7993757105037039,0.0012158054711246201
SST,4119,5,54549,30028272,0.8669089877206407,0.0012138868657441126
ABCG2,3327,4,54549,30028272,0.8529171429853348,0.0012022843402464682
NEB,837,1,54549,30028272,0.7817006281334062,0.0011947431302270011
EIF4E,2521,3,54549,30028272,0.8354450713071325,0.001190003966679889
AGA,5887,7,54549,30028272,0.9081396589494063,0.0011890606420927466
GDNF,4208,5,54549,30028272,0.8783474129099682,0.001188212927756654
NCL,1690,2,54549,30028272,0.81134712075644,0.001183431952662722
TPR,3421,4,54549,30028272,0.867187387862501,0.001169248757673195
MFN2,866,1,54549,30028272,0.7929134525688035,0.0011547344110854503
ADC,11313,13,54549,30028272,0.969824114692641,0.0011491204808627242
OPA1,895,1,54549,30028272,0.8035502915361312,0.0011173184357541898
HLA-DQA1,908,1,54549,30028272,0.8081394678696563,0.0011013215859030838
REST,134090,145,54549,30028272,0.9999999338934323,0.0010813632634797525
TRPM8,948,1,54549,30028272,0.821598519160399,0.0010548523206751054
VHL,3798,4,54549,30028272,0.9130465101144432,0.00105318588730911
SMN1,965,1,54549,30028272,0.8270287367609368,0.0010362694300518134
TERT,23431,24,54549,30028272,0.9992398061434982,0.0010242840681148906
GCG,977,1,54549,30028272,0.8307620449683215,0.0010235414534288639
POMC,4037,4,54549,30028272,0.9342310749704233,0.0009908347783007183
LPP,2039,2,54549,30028272,0.8843993726352167,0.000980872976949485
ATR,9537,9,54549,30028272,0.9896006544770055,0.0009436929852154766
CDC25C,1120,1,54549,30028272,0.8695110522952453,0.0008928571428571428
FHIT,1130,1,54549,30028272,0.8718622619267998,0.0008849557522123894
FAP,4741,4,54549,30028272,0.9722565286052864,0.0008437038599451593
PAX7,1220,1,54549,30028272,0.8912057952418655,0.000819672131147541
SOX2,6112,5,54549,30028272,0.9859793198735093,0.0008180628272251309
FSHR,1234,1,54549,30028272,0.8939404394162062,0.0008103727714748784
PREP,3715,3,54549,30028272,0.9643377913393206,0.0008075370121130552
PHIP,1260,1,54549,30028272,0.8988378619387218,0.0007936507936507937
IK,2646,2,54549,30028272,0.9526735338889043,0.0007558578987150416
TANK,11188,8,54549,30028272,0.9993804323579935,0.0007150518412584912
PER2,1477,1,54549,30028272,0.9318201479572454,0.0006770480704129993
HTT,3139,2,54549,30028272,0.9777111641060379,0.0006371455877668047
FST,5054,3,54549,30028272,0.9946425524225231,0.000593589236248516
CLOCK,22927,13,54549,30028272,0.9999998642747113,0.0005670170541283203
BCHE,1819,1,54549,30028272,0.9633915646172568,0.0005497526113249038
PDGFRA,1854,1,54549,30028272,0.9656488135887032,0.0005393743257820927
FGFR3,1940,1,54549,30028272,0.9706216604775021,0.0005154639175257732
AMT,1958,1,54549,30028272,0.9715677346134362,0.0005107252298263534
MTR,1972,1,54549,30028272,0.9722823889112413,0.0005070993914807302
SPR,7900,4,54549,30028272,0.9996457086532935,0.0005063291139240507
SHE,112272,51,54549,30028272,1.0,0.00045425395468148784
IDH1,2265,1,54549,30028272,0.9837305648476656,0.0004415011037527594
SKI,2476,1,54549,30028272,0.9889148667920437,0.0004038772213247173
TRH,10295,4,54549,30028272,0.9999903954498321,0.0003885381253035454
NMS,2895,1,54549,30028272,0.9948257707440905,0.0003454231433506045
AFM,19319,6,54549,30028272,0.9999999213571897,0.0003105750815259589
PIK3CA,3663,1,54549,30028272,0.9987196430870547,0.000273000273000273
DHFR,3667,1,54549,30028272,0.9987288928727439,0.0002727024815925825
MIR1302-10,0,0,54549,30028272,1.0,0.0
FAM138A,0,0,54549,30028272,1.0,0.0
OR4F5,0,0,54549,30028272,1.0,0.0
RP11-34P13.7,0,0,54549,30028272,1.0,0.0
RP11-34P13.8,0,0,54549,30028272,1.0,0.0
AL627309.1,0,0,54549,30028272,1.0,0.0
RP11-34P13.14,0,0,54549,30028272,1.0,0.0
RP11-34P13.9,0,0,54549,30028272,1.0,0.0
AP006222.2,0,0,54549,30028272,1.0,0.0
RP4-669L17.10,0,0,54549,30028272,1.0,0.0
OR4F29,0,0,54549,30028272,1.0,0.0
RP4-669L17.2,0,0,54549,30028272,1.0,0.0
RP5-857K21.15,0,0,54549,30028272,1.0,0.0
RP5-857K21.1,0,0,54549,30028272,1.0,0.0
RP5-857K21.2,0,0,54549,30028272,1.0,0.0
RP5-857K21.3,0,0,54549,30028272,1.0,0.0
RP5-857K21.4,0,0,54549,30028272,1.0,0.0
RP5-857K21.5,0,0,54549,30028272,1.0,0.0
OR4F16,0,0,54549,30028272,1.0,0.0
RP11-206L10.3,0,0,54549,30028272,1.0,0.0
RP11-206L10.5,0,0,54549,30028272,1.0,0.0
RP11-206L10.4,0,0,54549,30028272,1.0,0.0
RP11-206L10.2,0,0,54549,30028272,1.0,0.0
RP11-206L10.9,0,0,54549,30028272,1.0,0.0
AL669831.1,0,0,54549,30028272,1.0,0.0
FAM87B,0,0,54549,30028272,1.0,0.0
LINC00115,2,0,54549,30028272,1.0,0.0
FAM41C,3,0,54549,30028272,1.0,0.0
AL645608.2,0,0,54549,30028272,1.0,0.0
RP11-54O7.16,0,0,54549,30028272,1.0,0.0
RP11-54O7.1,0,0,54549,30028272,1.0,0.0
RP11-54O7.2,0,0,54549,30028272,1.0,0.0
RP11-54O7.3,0,0,54549,30028272,1.0,0.0
SAMD11,6,0,54549,30028272,1.0,0.0
AL645608.1,0,0,54549,30028272,1.0,0.0
NOC2L,4,0,54549,30028272,1.0,0.0
KLHL17,2,0,54549,30028272,1.0,0.0
PLEKHN1,5,0,54549,30028272,1.0,0.0
C1orf170,2,0,54549,30028272,1.0,0.0
RP11-54O7.17,0,0,54549,30028272,1.0,0.0
HES4,29,0,54549,30028272,1.0,0.0
RP11-54O7.11,0,0,54549,30028272,1.0,0.0
AGRN,50,0,54549,30028272,1.0,0.0
RP11-54O7.18,0,0,54549,30028272,1.0,0.0
RNF223,0,0,54549,30028272,1.0,0.0
C1orf159,0,0,54549,30028272,1.0,0.0
RP11-465B22.5,0,0,54549,30028272,1.0,0.0
RP11-465B22.8,0,0,54549,30028272,1.0,0.0
TTLL10-AS1,0,0,54549,30028272,1.0,0.0
TTLL10,3,0,54549,30028272,1.0,0.0
TNFRSF4,44,0,54549,30028272,1.0,0.0
SDF4,9,0,54549,30028272,1.0,0.0
B3GALT6,16,0,54549,30028272,1.0,0.0
FAM132A,7,0,54549,30028272,1.0,0.0
RP5-902P8.12,0,0,54549,30028272,1.0,0.0
UBE2J2,12,0,54549,30028272,1.0,0.0
RP5-902P8.10,0,0,54549,30028272,1.0,0.0
SCNN1D,8,0,54549,30028272,1.0,0.0
ACAP3,5,0,54549,30028272,1.0,0.0
PUSL1,0,0,54549,30028272,1.0,0.0
CPSF3L,0,0,54549,30028272,1.0,0.0
GLTPD1,1,0,54549,30028272,1.0,0.0
TAS1R3,109,0,54549,30028272,1.0,0.0
DVL1,136,0,54549,30028272,1.0,0.0
MXRA8,7,0,54549,30028272,1.0,0.0
AURKAIP1,3,0,54549,30028272,1.0,0.0
CCNL2,10,0,54549,30028272,1.0,0.0
RP4-758J18.2,0,0,54549,30028272,1.0,0.0
MRPL20,1,0,54549,30028272,1.0,0.0
RP4-758J18.13,0,0,54549,30028272,1.0,0.0
ANKRD65,0,0,54549,30028272,1.0,0.0
RP4-758J18.7,0,0,54549,30028272,1.0,0.0
TMEM88B,4,0,54549,30028272,1.0,0.0
RP4-758J18.10,0,0,54549,30028272,1.0,0.0
VWA1,11,0,54549,30028272,1.0,0.0
ATAD3C,6,0,54549,30028272,1.0,0.0
ATAD3B,12,0,54549,30028272,1.0,0.0
ATAD3A,32,0,54549,30028272,1.0,0.0
TMEM240,5,0,54549,30028272,1.0,0.0
SSU72,63,0,54549,30028272,1.0,0.0
AL645728.1,0,0,54549,30028272,1.0,0.0
C1orf233,0,0,54549,30028272,1.0,0.0
RP11-345P4.9,0,0,54549,30028272,1.0,0.0
MIB2,25,0,54549,30028272,1.0,0.0
MMP23B,9,0,54549,30028272,1.0,0.0
CDK11B,3,0,54549,30028272,1.0,0.0
RP11-345P4.10,0,0,54549,30028272,1.0,0.0
SLC35E2B,0,0,54549,30028272,1.0,0.0
RP11-345P4.7,0,0,54549,30028272,1.0,0.0
CDK11A,5,0,54549,30028272,1.0,0.0
SLC35E2,1,0,54549,30028272,1.0,0.0
NADK,48,0,54549,30028272,1.0,0.0
GNB1,59,0,54549,30028272,1.0,0.0
RP1-140A9.1,0,0,54549,30028272,1.0,0.0
CALML6,4,0,54549,30028272,1.0,0.0
TMEM52,0,0,54549,30028272,1.0,0.0
C1orf222,1,0,54549,30028272,1.0,0.0
RP11-547D24.1,1,0,54549,30028272,1.0,0.0
GABRD,53,0,54549,30028272,1.0,0.0
RP11-547D24.3,0,0,54549,30028272,1.0,0.0
RP5-892K4.1,0,0,54549,30028272,1.0,0.0
RP11-181G12.2,1,0,54549,30028272,1.0,0.0
C1orf86,0,0,54549,30028272,1.0,0.0
AL590822.2,0,0,54549,30028272,1.0,0.0
AL590822.1,0,0,54549,30028272,1.0,0.0
RP11-181G12.5,0,0,54549,30028272,1.0,0.0
RP11-181G12.4,0,0,54549,30028272,1.0,0.0
MORN1,11,0,54549,30028272,1.0,0.0
AL589739.1,0,0,54549,30028272,1.0,0.0
RER1,37,0,54549,30028272,1.0,0.0
PEX10,64,0,54549,30028272,1.0,0.0
PLCH2,6,0,54549,30028272,1.0,0.0
RP3-395M20.2,0,0,54549,30028272,1.0,0.0
RP3-395M20.3,0,0,54549,30028272,1.0,0.0
PANK4,7,0,54549,30028272,1.0,0.0
RP3-395M20.12,0,0,54549,30028272,1.0,0.0
RP3-395M20.7,0,0,54549,30028272,1.0,0.0
RP3-395M20.9,0,0,54549,30028272,1.0,0.0
FAM213B,2,0,54549,30028272,1.0,0.0
MMEL1,22,0,54549,30028272,1.0,0.0
RP13-436F16.1,0,0,54549,30028272,1.0,0.0
TTC34,3,0,54549,30028272,1.0,0.0
RP11-740P5.2,0,0,54549,30028272,1.0,0.0
RP11-740P5.3,0,0,54549,30028272,1.0,0.0
ACTRT2,2,0,54549,30028272,1.0,0.0
LINC00982,6,0,54549,30028272,1.0,0.0
RP1-163G9.2,0,0,54549,30028272,1.0,0.0
RP11-22L13.1,0,0,54549,30028272,1.0,0.0
ARHGEF16,8,0,54549,30028272,1.0,0.0
RP11-168F9.2,0,0,54549,30028272,1.0,0.0
MEGF6,4,0,54549,30028272,1.0,0.0
RP11-46F15.2,0,0,54549,30028272,1.0,0.0
TPRG1L,1,0,54549,30028272,1.0,0.0
WRAP73,3,0,54549,30028272,1.0,0.0
TP73,263,0,54549,30028272,1.0,0.0
RP5-1092A11.5,0,0,54549,30028272,1.0,0.0
RP5-1092A11.2,0,0,54549,30028272,1.0,0.0
TP73-AS1,37,0,54549,30028272,1.0,0.0
CCDC27,1,0,54549,30028272,1.0,0.0
SMIM1,19,0,54549,30028272,1.0,0.0
LRRC47,1,0,54549,30028272,1.0,0.0
RP1-286D6.5,0,0,54549,30028272,1.0,0.0
CEP104,8,0,54549,30028272,1.0,0.0
DFFB,24,0,54549,30028272,1.0,0.0
C1orf174,1,0,54549,30028272,1.0,0.0
LINC01134,0,0,54549,30028272,1.0,0.0
RP13-614K11.1,0,0,54549,30028272,1.0,0.0
RP13-614K11.2,0,0,54549,30028272,1.0,0.0
RP5-1166F10.1,0,0,54549,30028272,1.0,0.0
RP1-37J18.1,0,0,54549,30028272,1.0,0.0
RP1-37J18.2,0,0,54549,30028272,1.0,0.0
AJAP1,43,0,54549,30028272,1.0,0.0
RP11-542C10.1,0,0,54549,30028272,1.0,0.0
RP1-58B11.1,0,0,54549,30028272,1.0,0.0
RP11-154H17.1,0,0,54549,30028272,1.0,0.0
NPHP4,67,0,54549,30028272,1.0,0.0
KCNAB2,16,0,54549,30028272,1.0,0.0
AL035406.1,0,0,54549,30028272,1.0,0.0
CHD5,87,0,54549,30028272,1.0,0.0
RPL22,108,0,54549,30028272,1.0,0.0
RP1-120G22.11,0,0,54549,30028272,1.0,0.0
RNF207,7,0,54549,30028272,1.0,0.0
LINC00337,2,0,54549,30028272,1.0,0.0
HES3,74,0,54549,30028272,1.0,0.0
GPR153,8,0,54549,30028272,1.0,0.0
ACOT7,24,0,54549,30028272,1.0,0.0
RP1-202O8.3,0,0,54549,30028272,1.0,0.0
HES2,44,0,54549,30028272,1.0,0.0
ESPN,69,0,54549,30028272,1.0,0.0
RP1-202O8.2,0,0,54549,30028272,1.0,0.0
TNFRSF25,71,0,54549,30028272,1.0,0.0
NOL9,5,0,54549,30028272,1.0,0.0
TAS1R1,46,0,54549,30028272,1.0,0.0
ZBTB48,1,0,54549,30028272,1.0,0.0
KLHL21,5,0,54549,30028272,1.0,0.0
PHF13,7,0,54549,30028272,1.0,0.0
THAP3,2,0,54549,30028272,1.0,0.0
DNAJC11,6,0,54549,30028272,1.0,0.0
RP11-242F24.1,0,0,54549,30028272,1.0,0.0
RP11-312B8.1,0,0,54549,30028272,1.0,0.0
CAMTA1,88,0,54549,30028272,1.0,0.0
RP11-334N17.1,0,0,54549,30028272,1.0,0.0
RP3-453P22.2,0,0,54549,30028272,1.0,0.0
RP4-549F15.1,0,0,54549,30028272,1.0,0.0
RP11-338N10.1,0,0,54549,30028272,1.0,0.0
RP11-338N10.2,0,0,54549,30028272,1.0,0.0
RP11-338N10.3,0,0,54549,30028272,1.0,0.0
VAMP3,117,0,54549,30028272,1.0,0.0
