target,target_count,target_and_keyphrase_count,keyphrase_count,database_count,p_value,target_and_keyphrase_ratio
HLA-G,1965,28,99703,30028272,3.535511498522894e-10,0.014249363867684479
TREX1,211,3,99703,30028272,0.03394881624459775,0.014218009478672985
FBXW7,563,8,99703,30028272,0.0006946479368513762,0.014209591474245116
ATF2,706,10,99703,30028272,0.00016115686346045345,0.014164305949008499
MSX1,777,11,99703,30028272,7.772555245438585e-05,0.014157014157014158
HSPA6,71,1,99703,30028272,0.21032523040329715,0.014084507042253521
CSTA,71,1,99703,30028272,0.21032523040329715,0.014084507042253521
FOXC1,426,6,99703,30028272,0.0032955510296962752,0.014084507042253521
HSPG2,143,2,99703,30028272,0.0824024604304989,0.013986013986013986
EGLN1,143,2,99703,30028272,0.0824024604304989,0.013986013986013986
CHI3L1,359,5,99703,30028272,0.007419987731230473,0.013927576601671309
MST1,648,9,99703,30028272,0.00038816348105827114,0.013888888888888888
CD200R1,72,1,99703,30028272,0.21294717650940292,0.013888888888888888
FGG,360,5,99703,30028272,0.007504320142793279,0.013888888888888888
AMBN,145,2,99703,30028272,0.08437220091472175,0.013793103448275862
IL1R1,218,3,99703,30028272,0.03683400224622385,0.013761467889908258
RBBP4,73,1,99703,30028272,0.215560439631046,0.0136986301369863
IL9,146,2,99703,30028272,0.0853624150019752,0.0136986301369863
CCNG1,73,1,99703,30028272,0.215560439631046,0.0136986301369863
FN1,666,9,99703,30028272,0.0004719597294431958,0.013513513513513514
CDC23,74,1,99703,30028272,0.21816503328409892,0.013513513513513514
ITGA1,75,1,99703,30028272,0.22076096608572324,0.013333333333333334
CAMK4,75,1,99703,30028272,0.22076096608572324,0.013333333333333334
CUL7,75,1,99703,30028272,0.22076096608572324,0.013333333333333334
ATF6,1203,16,99703,30028272,4.54014578143248e-06,0.013300083125519535
FHIT,1130,15,99703,30028272,9.090566096624566e-06,0.01327433628318584
TAAR1,151,2,99703,30028272,0.09036560776360934,0.013245033112582781
MFN1,379,5,99703,30028272,0.009235771177712022,0.013192612137203167
LAD1,76,1,99703,30028272,0.22334829293214034,0.013157894736842105
MAP4K4,152,2,99703,30028272,0.09137642980345977,0.013157894736842105
KIF20A,76,1,99703,30028272,0.22334829293214034,0.013157894736842105
BAG6,76,1,99703,30028272,0.22334829293214034,0.013157894736842105
KIFC1,76,1,99703,30028272,0.22334829293214034,0.013157894736842105
FH,7157,94,99703,30028272,8.777431788742412e-28,0.013133994690512785
RLF,306,4,99703,30028272,0.01977652630081507,0.013071895424836602
IL1R2,153,2,99703,30028272,0.09239056669830874,0.013071895424836602
HDAC2,1379,18,99703,30028272,1.5446241997351054e-06,0.01305293691080493
NQO2,155,2,99703,30028272,0.09442864608240072,0.012903225806451613
PLK3,156,2,99703,30028272,0.09545253663144555,0.01282051282051282
WNT9A,78,1,99703,30028272,0.2284971965966646,0.01282051282051282
HYAL2,156,2,99703,30028272,0.09545253663144555,0.01282051282051282
RSPO3,78,1,99703,30028272,0.2284971965966646,0.01282051282051282
CDC25A,945,12,99703,30028272,0.00010389229760546203,0.012698412698412698
HTRA2,473,6,99703,30028272,0.005441580904839761,0.012684989429175475
ICMT,158,2,99703,30028272,0.09750982459631406,0.012658227848101266
CCR1,1266,16,99703,30028272,8.505500729001117e-06,0.01263823064770932
CXCL3,238,3,99703,30028272,0.04574253249234718,0.012605042016806723
U1,3576,45,99703,30028272,1.520733407489434e-13,0.012583892617449664
HMGB2,159,2,99703,30028272,0.0985431682918954,0.012578616352201259
VCAN,159,2,99703,30028272,0.0985431682918954,0.012578616352201259
HDAC1,2704,34,99703,30028272,1.3054604137237281e-10,0.01257396449704142
CLCA1,80,1,99703,30028272,0.23361194286189602,0.0125
CRTAP,80,1,99703,30028272,0.23361194286189602,0.0125
SLC7A11,160,2,99703,30028272,0.09957958841811594,0.0125
SQSTM1,1365,17,99703,30028272,5.466013153150029e-06,0.012454212454212455
DEK,322,4,99703,30028272,0.023298390277828377,0.012422360248447204
GBA,886,11,99703,30028272,0.0002400119625555379,0.012415349887133182
RAD18,403,5,99703,30028272,0.011792198533218619,0.01240694789081886
MICB,403,5,99703,30028272,0.011792198533218619,0.01240694789081886
FGFR3,1940,24,99703,30028272,8.295104582397969e-08,0.012371134020618556
ATG5,2282,28,99703,30028272,8.7368416296807e-09,0.012269938650306749
RCC1,409,5,99703,30028272,0.012499199945855636,0.012224938875305624
LINC00152,82,1,99703,30028272,0.23869279025204956,0.012195121951219513
FABP7,164,2,99703,30028272,0.10375555130548553,0.012195121951219513
RNF2,83,1,99703,30028272,0.24122055739306147,0.012048192771084338
RBBP5,83,1,99703,30028272,0.24122055739306147,0.012048192771084338
P2RY12,83,1,99703,30028272,0.24122055739306147,0.012048192771084338
CERS2,84,1,99703,30028272,0.2437399656443177,0.011904761904761904
COX5B,84,1,99703,30028272,0.2437399656443177,0.011904761904761904
ADAM23,84,1,99703,30028272,0.2437399656443177,0.011904761904761904
DKK2,168,2,99703,30028272,0.1079783766842982,0.011904761904761904
FANCD2,764,9,99703,30028272,0.0012284416860982492,0.011780104712041885
RAB13,85,1,99703,30028272,0.246250949827974,0.011764705882352941
RGS5,171,2,99703,30028272,0.11117508360285987,0.011695906432748537
MINA,171,2,99703,30028272,0.11117508360285987,0.011695906432748537
CXCL1,2483,29,99703,30028272,1.38516898186616e-08,0.011679420056383408
NMNAT1,86,1,99703,30028272,0.24875365914757053,0.011627906976744186
LRP8,86,1,99703,30028272,0.24875365914757053,0.011627906976744186
MUC13,86,1,99703,30028272,0.24875365914757053,0.011627906976744186
ING2,86,1,99703,30028272,0.24875365914757053,0.011627906976744186
CSF2,258,3,99703,30028272,0.05561104547254213,0.011627906976744186
MFN2,866,10,99703,30028272,0.0007841047720809816,0.011547344110854504
CCR5,7891,91,99703,30028272,3.7764393131711156e-23,0.011532125205930808
LAMB3,174,2,99703,30028272,0.11439622704003968,0.011494252873563218
SOCS5,87,1,99703,30028272,0.25124801949981584,0.011494252873563218
TNXB,87,1,99703,30028272,0.25124801949981584,0.011494252873563218
XPO5,87,1,99703,30028272,0.25124801949981584,0.011494252873563218
BAG2,175,2,99703,30028272,0.11547523957148556,0.011428571428571429
TP73,263,3,99703,30028272,0.05822373313761271,0.011406844106463879
ISG15,879,10,99703,30028272,0.0008766039792535291,0.011376564277588168
LRPPRC,88,1,99703,30028272,0.2537341305898186,0.011363636363636364
DNMT3A,2204,25,99703,30028272,2.2473244303155285e-07,0.011343012704174229
SFRP2,441,5,99703,30028272,0.01675599031060522,0.011337868480725623
E2F3,442,5,99703,30028272,0.016902645744495612,0.011312217194570135
CX3CR1,1506,17,99703,30028272,1.8991558637709467e-05,0.011288180610889775
KIT,50630,571,99703,30028272,1.1571737558980382e-131,0.011277898479162551
NLRC4,444,5,99703,30028272,0.017198498765104785,0.01126126126126126
DHX9,89,1,99703,30028272,0.2562119602726127,0.011235955056179775
PUM2,89,1,99703,30028272,0.2562119602726127,0.011235955056179775
HSPA9,89,1,99703,30028272,0.2562119602726127,0.011235955056179775
IL8,1968,22,99703,30028272,1.4535246007979192e-06,0.011178861788617886
ATG7,1434,16,99703,30028272,3.768969965679481e-05,0.011157601115760111
CD96,90,1,99703,30028272,0.2586815708536369,0.011111111111111112
CTNNA1,90,1,99703,30028272,0.2586815708536369,0.011111111111111112
ADAM19,90,1,99703,30028272,0.2586815708536369,0.011111111111111112
RGS14,90,1,99703,30028272,0.2586815708536369,0.011111111111111112
COL11A2,180,2,99703,30028272,0.1209086825091126,0.011111111111111112
MME,635,7,99703,30028272,0.005889433142825278,0.011023622047244094
IL23R,455,5,99703,30028272,0.018886970820255197,0.01098901098901099
SEP15,91,1,99703,30028272,0.26114296875344256,0.01098901098901099
PRKAG3,91,1,99703,30028272,0.26114296875344256,0.01098901098901099
PSMB9,91,1,99703,30028272,0.26114296875344256,0.01098901098901099
PRDM16,366,4,99703,30028272,0.03484104828655403,0.01092896174863388
EPS15,459,5,99703,30028272,0.019526967997994943,0.010893246187363835
PIK3CB,92,1,99703,30028272,0.2635962095994533,0.010869565217391304
HMMR,92,1,99703,30028272,0.2635962095994533,0.010869565217391304
RYK,185,2,99703,30028272,0.1264034719198605,0.010810810810810811
HK2,1018,11,99703,30028272,0.0007529358573003147,0.010805500982318271
PTCH2,93,1,99703,30028272,0.2660413145425723,0.010752688172043012
NRAS,2701,29,99703,30028272,8.064208496403668e-08,0.010736764161421697
RIPK1,559,6,99703,30028272,0.011760438814059086,0.01073345259391771
IRGM,187,2,99703,30028272,0.12861778907367596,0.0106951871657754
KLF11,94,1,99703,30028272,0.2684782346163018,0.010638297872340425
ADH7,94,1,99703,30028272,0.2684782346163018,0.010638297872340425
HLA-E,756,8,99703,30028272,0.004272748891759321,0.010582010582010581
PDK1,1614,17,99703,30028272,4.447206784403362e-05,0.010532837670384139
DFFA,95,1,99703,30028272,0.27090718140811926,0.010526315789473684
MIR146A,95,1,99703,30028272,0.27090718140811926,0.010526315789473684
GRK6,190,2,99703,30028272,0.13195613614201726,0.010526315789473684
DLX1,191,2,99703,30028272,0.13307329967825787,0.010471204188481676
SP5,192,2,99703,30028272,0.13419261491708678,0.010416666666666666
ALPI,96,1,99703,30028272,0.2733279653357769,0.010416666666666666
LRIG1,192,2,99703,30028272,0.13419261491708678,0.010416666666666666
MCM2,960,10,99703,30028272,0.0016755843763913113,0.010416666666666666
EEF1A1,192,2,99703,30028272,0.13419261491708678,0.010416666666666666
HBS1L,96,1,99703,30028272,0.2733279653357769,0.010416666666666666
RORC,385,4,99703,30028272,0.04068368259823594,0.01038961038961039
KDM1A,193,2,99703,30028272,0.13531407120303027,0.010362694300518135
NEDD9,193,2,99703,30028272,0.13531407120303027,0.010362694300518135
CCR2,3288,34,99703,30028272,1.6169455964413698e-08,0.010340632603406326
ANXA6,97,1,99703,30028272,0.2757407584440278,0.010309278350515464
MUT,1746,18,99703,30028272,3.550108283490665e-05,0.010309278350515464
SMAD1,2137,22,99703,30028272,5.296179476694643e-06,0.010294805802526907
TPO,4858,50,99703,30028272,1.0086492888393081e-11,0.01029230135858378
ODC1,98,1,99703,30028272,0.2781455300789636,0.01020408163265306
HOPX,98,1,99703,30028272,0.2781455300789636,0.01020408163265306
ANXA3,98,1,99703,30028272,0.2781455300789636,0.01020408163265306
AGL,492,5,99703,30028272,0.025352164409494973,0.01016260162601626
FAF1,99,1,99703,30028272,0.28054232049406735,0.010101010101010102
NPHS2,297,3,99703,30028272,0.07746086963778458,0.010101010101010102
ABCB6,99,1,99703,30028272,0.28054232049406735,0.010101010101010102
IER3,99,1,99703,30028272,0.28054232049406735,0.010101010101010102
RAB23,99,1,99703,30028272,0.28054232049406735,0.010101010101010102
GRHL3,100,1,99703,30028272,0.28293114866276775,0.01
TIE1,200,2,99703,30028272,0.1432214744732776,0.01
FIP1L1,300,3,99703,30028272,0.0792766202092869,0.01
SCARB2,100,1,99703,30028272,0.28293114866276775,0.01
PLA2G7,101,1,99703,30028272,0.28531201275284857,0.009900990099009901
GLUL,102,1,99703,30028272,0.28768500739228936,0.00980392156862745
GALNT3,102,1,99703,30028272,0.28768500739228936,0.00980392156862745
FAT1,204,2,99703,30028272,0.14778275783875905,0.00980392156862745
MSH6,1741,17,99703,30028272,0.00010976385113593377,0.009764503159103963
ZP4,103,1,99703,30028272,0.29005010888378735,0.009708737864077669
TIGIT,206,2,99703,30028272,0.1500743786146156,0.009708737864077669
MYO6,103,1,99703,30028272,0.29005010888378735,0.009708737864077669
MSH2,2992,29,99703,30028272,6.324479978796149e-07,0.009692513368983958
GCKR,311,3,99703,30028272,0.0860904915784704,0.00964630225080386
TKT,208,2,99703,30028272,0.15237310066194282,0.009615384615384616
IPP,1770,17,99703,30028272,0.0001331447903795188,0.0096045197740113
CXCR1,1048,10,99703,30028272,0.003125201391369183,0.009541984732824428
STMN1,210,2,99703,30028272,0.1546786706631738,0.009523809523809525
ACADM,105,1,99703,30028272,0.2947568273856182,0.009523809523809525
UBD,210,2,99703,30028272,0.1546786706631738,0.009523809523809525
AIF1,105,1,99703,30028272,0.2947568273856182,0.009523809523809525
WNT5A,1581,15,99703,30028272,0.0003631950510275127,0.009487666034155597
MPL,2743,26,99703,30028272,3.434930887491634e-06,0.009478672985781991
PIAS3,211,2,99703,30028272,0.1558339709576285,0.009478672985781991
IL1RN,528,5,99703,30028272,0.03285803699609656,0.00946969696969697
PAX8,1059,10,99703,30028272,0.0033609263075750234,0.009442870632672332
PRMT6,106,1,99703,30028272,0.2970984571374772,0.009433962264150943
DARC,318,3,99703,30028272,0.09055130336365433,0.009433962264150943
ABCE1,106,1,99703,30028272,0.2970984571374772,0.009433962264150943
SHE,112272,1059,99703,30028272,1.4115660989772826e-186,0.009432449764856776
CUL3,426,4,99703,30028272,0.05506460731526639,0.009389671361502348
ARF4,107,1,99703,30028272,0.29943225901807463,0.009345794392523364
EIF2A,107,1,99703,30028272,0.29943225901807463,0.009345794392523364
IGFBP7,323,3,99703,30028272,0.09379540053651772,0.009287925696594427
RPL22,108,1,99703,30028272,0.3017584063370573,0.009259259259259259
YBX1,108,1,99703,30028272,0.3017584063370573,0.009259259259259259
FANCL,108,1,99703,30028272,0.3017584063370573,0.009259259259259259
ALPP,108,1,99703,30028272,0.3017584063370573,0.009259259259259259
GPX3,432,4,99703,30028272,0.05737094645604503,0.009259259259259259
PPARD,217,2,99703,30028272,0.16279961063058163,0.009216589861751152
FOXQ1,109,1,99703,30028272,0.3040767916827367,0.009174311926605505
ZEB2,766,7,99703,30028272,0.015260233662573033,0.009138381201044387
AGER,219,2,99703,30028272,0.16513379152402952,0.0091324200913242
NR4A2,330,3,99703,30028272,0.09841610927577195,0.00909090909090909
GDF9,550,5,99703,30028272,0.038057804040633574,0.00909090909090909
AHI1,110,1,99703,30028272,0.3063874633074233,0.00909090909090909
HLA-DQB1,1653,15,99703,30028272,0.000570937655058112,0.009074410163339383
MCC,5081,46,99703,30028272,3.414090439259967e-09,0.009053335957488683
GLI2,886,8,99703,30028272,0.010559523345845537,0.009029345372460496
MPV17,111,1,99703,30028272,0.30869048626158174,0.009009009009009009
RRM2,445,4,99703,30028272,0.06254250540017604,0.008988764044943821
ADAM17,1113,10,99703,30028272,0.004730528492593212,0.008984725965858042
CDC7,450,4,99703,30028272,0.0645946933187968,0.008888888888888889
CCNA2,225,2,99703,30028272,0.17217069320480374,0.008888888888888889
NCF2,113,1,99703,30028272,0.3132735704075888,0.008849557522123894
IMPDH2,113,1,99703,30028272,0.3132735704075888,0.008849557522123894
HEY2,227,2,99703,30028272,0.174527190217577,0.00881057268722467
KDM4A,114,1,99703,30028272,0.3155537704187852,0.008771929824561403
UGT2B17,228,2,99703,30028272,0.1757073860511945,0.008771929824561403
AIM2,575,5,99703,30028272,0.044543516341938726,0.008695652173913044
EXO1,460,4,99703,30028272,0.06880328355990671,0.008695652173913044
GPRC6A,115,1,99703,30028272,0.3178263339856829,0.008695652173913044
CXCL2,1273,11,99703,30028272,0.004190285640766031,0.00864100549882168
SESN2,116,1,99703,30028272,0.32009135852579745,0.008620689655172414
RBP2,116,1,99703,30028272,0.32009135852579745,0.008620689655172414
RAF1,816,7,99703,30028272,0.020708751710051435,0.00857843137254902
CA6,117,1,99703,30028272,0.32234887711800875,0.008547008547008548
ABCA12,117,1,99703,30028272,0.32234887711800875,0.008547008547008548
EHMT2,117,1,99703,30028272,0.32234887711800875,0.008547008547008548
RNF8,234,2,99703,30028272,0.18281429809921146,0.008547008547008548
ARG1,1054,9,99703,30028272,0.009739876734820494,0.008538899430740038
CTSK,352,3,99703,30028272,0.11351213332253185,0.008522727272727272
MARCKS,825,7,99703,30028272,0.021816217055094025,0.008484848484848486
CACNA1D,118,1,99703,30028272,0.32459888030669937,0.00847457627118644
SENP2,118,1,99703,30028272,0.32459888030669937,0.00847457627118644
FOXD1,118,1,99703,30028272,0.32459888030669937,0.00847457627118644
CXCR2,2016,17,99703,30028272,0.0005781895030908885,0.008432539682539682
KIF1B,119,1,99703,30028272,0.32684144321680086,0.008403361344537815
CHRNB2,119,1,99703,30028272,0.32684144321680086,0.008403361344537815
CHIT1,119,1,99703,30028272,0.32684144321680086,0.008403361344537815
FZD5,119,1,99703,30028272,0.32684144321680086,0.008403361344537815
MYLK,119,1,99703,30028272,0.32684144321680086,0.008403361344537815
POLH,238,2,99703,30028272,0.18757524120032154,0.008403361344537815
CXCL5,716,6,99703,30028272,0.03406732101888973,0.008379888268156424
PLA2G2A,120,1,99703,30028272,0.32907655006881875,0.008333333333333333
PTTG1,240,2,99703,30028272,0.18996212911158142,0.008333333333333333
IL12B,483,4,99703,30028272,0.07900236308968715,0.008281573498964804
IL1RL1,121,1,99703,30028272,0.3313042210683253,0.008264462809917356
WWTR1,121,1,99703,30028272,0.3313042210683253,0.008264462809917356
PSMB8,121,1,99703,30028272,0.3313042210683253,0.008264462809917356
HDAC4,848,7,99703,30028272,0.024831047114448706,0.008254716981132075
NPAS2,243,2,99703,30028272,0.19355001675219624,0.00823045267489712
EIF4G1,122,1,99703,30028272,0.33352446760375765,0.00819672131147541
TUBB,122,1,99703,30028272,0.33352446760375765,0.00819672131147541
S100A12,489,4,99703,30028272,0.08177994484555953,0.0081799591002045
LTA,3060,25,99703,30028272,5.7936634111887696e-05,0.008169934640522876
C4B,1964,16,99703,30028272,0.0011718904092772118,0.008146639511201629
HMGCS2,123,1,99703,30028272,0.33573740920685713,0.008130081300813009
SERPINC1,123,1,99703,30028272,0.33573740920685713,0.008130081300813009
IL1A,492,4,99703,30028272,0.0831865837580288,0.008130081300813009
NPPC,123,1,99703,30028272,0.33573740920685713,0.008130081300813009
NR3C1,615,5,99703,30028272,0.05621274647574253,0.008130081300813009
GRIA1,123,1,99703,30028272,0.33573740920685713,0.008130081300813009
CAP2,123,1,99703,30028272,0.33573740920685713,0.008130081300813009
MSH3,371,3,99703,30028272,0.1272039912026145,0.008086253369272238
CD2AP,371,3,99703,30028272,0.1272039912026145,0.008086253369272238
RGS2,495,4,99703,30028272,0.08460506069604339,0.00808080808080808
GPX1,1239,10,99703,30028272,0.00962456984189173,0.008071025020177562
ENO1,372,3,99703,30028272,0.12794036956467122,0.008064516129032258
SUMO1,497,4,99703,30028272,0.08555724636522077,0.008048289738430584
CDC25C,1120,9,99703,30028272,0.01395284265119433,0.008035714285714285
NSD1,250,2,99703,30028272,0.20195429520105268,0.008
NPL,876,7,99703,30028272,0.028871236786122682,0.007990867579908675
SGK1,877,7,99703,30028272,0.02902323960300395,0.00798175598631699
ARNT,1629,13,99703,30028272,0.0038209382881240024,0.00798035604665439
NAIP,376,3,99703,30028272,0.13090102250949018,0.007978723404255319
CRABP2,126,1,99703,30028272,0.3423321340733707,0.007936507936507936
RAB1A,126,1,99703,30028272,0.3423321340733707,0.007936507936507936
GYPA,126,1,99703,30028272,0.3423321340733707,0.007936507936507936
PTGER4,126,1,99703,30028272,0.3423321340733707,0.007936507936507936
SLC11A1,254,2,99703,30028272,0.2067752584976806,0.007874015748031496
PARL,127,1,99703,30028272,0.3445158180707204,0.007874015748031496
UGT2B15,254,2,99703,30028272,0.2067752584976806,0.007874015748031496
NDUFS4,127,1,99703,30028272,0.3445158180707204,0.007874015748031496
RXFP1,255,2,99703,30028272,0.20798237782589318,0.00784313725490196
S100P,384,3,99703,30028272,0.13689344628188235,0.0078125
CYP1B1,2051,16,99703,30028272,0.0018054551437241403,0.0078010726474890294
MCM3,257,2,99703,30028272,0.2103988443970992,0.007782101167315175
RAD50,1415,11,99703,30028272,0.00888182810610481,0.0077738515901060075
GBP1,129,1,99703,30028272,0.348861414293115,0.007751937984496124
MANF,129,1,99703,30028272,0.348861414293115,0.007751937984496124
SETD2,259,2,99703,30028272,0.2128180980432881,0.007722007722007722
GSTM2,130,1,99703,30028272,0.3510234056822511,0.007692307692307693
CAPG,130,1,99703,30028272,0.3510234056822511,0.007692307692307693
BMP3,130,1,99703,30028272,0.3510234056822511,0.007692307692307693
GSTM3,263,2,99703,30028272,0.2176642834398449,0.0076045627376425855
PDGFRA,1854,14,99703,30028272,0.004444111922132687,0.007551240560949299
CDK7,531,4,99703,30028272,0.10252602399078822,0.007532956685499058
SIAH2,133,1,99703,30028272,0.3574663868091017,0.007518796992481203
CNBP,134,1,99703,30028272,0.35959980019843757,0.007462686567164179
UGT2B4,134,1,99703,30028272,0.35959980019843757,0.007462686567164179
PF4,1745,13,99703,30028272,0.006639395397564102,0.007449856733524355
HOXD13,269,2,99703,30028272,0.22495089101082347,0.007434944237918215
CDC42,5802,43,99703,30028272,2.0872066333817323e-06,0.007411237504308859
LIFR,405,3,99703,30028272,0.1530494239739067,0.007407407407407408
MSH5,135,1,99703,30028272,0.36172615273809616,0.007407407407407408
KDM5B,136,1,99703,30028272,0.3638454142787833,0.007352941176470588
MAT2A,136,1,99703,30028272,0.3638454142787833,0.007352941176470588
G3BP1,136,1,99703,30028272,0.3638454142787833,0.007352941176470588
G0S2,137,1,99703,30028272,0.36595766923290907,0.0072992700729927005
ITGAV,137,1,99703,30028272,0.36595766923290907,0.0072992700729927005
HINT1,137,1,99703,30028272,0.36595766923290907,0.0072992700729927005
F5,2060,15,99703,30028272,0.004595673889882964,0.007281553398058253
FOXD3,275,2,99703,30028272,0.23225489983246042,0.007272727272727273
SPARC,1926,14,99703,30028272,0.006120766251991512,0.007268951194184839
BUB1,552,4,99703,30028272,0.11371612325960753,0.007246376811594203
DAP,4424,32,99703,30028272,5.992169294586429e-05,0.007233273056057866
ATG3,277,2,99703,30028272,0.2346928457198365,0.007220216606498195
HHIP,139,1,99703,30028272,0.37016110489781373,0.007194244604316547
CCK,15472,111,99703,30028272,3.4663564188387977e-13,0.007174250258531541
NPHP1,140,1,99703,30028272,0.3722523895622253,0.007142857142857143
COL5A2,140,1,99703,30028272,0.3722523895622253,0.007142857142857143
CTH,562,4,99703,30028272,0.11922586310705485,0.0071174377224199285
NRP2,282,2,99703,30028272,0.24079365712196565,0.0070921985815602835
HTR1A,282,2,99703,30028272,0.24079365712196565,0.0070921985815602835
ATXN1,141,1,99703,30028272,0.3743367262988919,0.0070921985815602835
CSF1,424,3,99703,30028272,0.16815227356296797,0.007075471698113208
ATF3,1132,8,99703,30028272,0.03777363923299029,0.007067137809187279
GHRL,142,1,99703,30028272,0.3764140997240452,0.007042253521126761
DROSHA,854,6,99703,30028272,0.06792766758019485,0.00702576112412178
GSK3B,285,2,99703,30028272,0.24445757112827352,0.007017543859649123
RAB10,143,1,99703,30028272,0.37848461216487406,0.006993006993006993
SLC2A2,143,1,99703,30028272,0.37848461216487406,0.006993006993006993
NEUROD1,573,4,99703,30028272,0.12541673764653707,0.006980802792321117
PTMA,145,1,99703,30028272,0.3826049832199346,0.006896551724137931
ERAP1,290,2,99703,30028272,0.25056851106576095,0.006896551724137931
PMS1,291,2,99703,30028272,0.25179123826079913,0.006872852233676976
TFG,439,3,99703,30028272,0.18036638663954824,0.00683371298405467
VAMP8,147,1,99703,30028272,0.3866981127456116,0.006802721088435374
ENAM,147,1,99703,30028272,0.3866981127456116,0.006802721088435374
MSH4,149,1,99703,30028272,0.390764054444585,0.006711409395973154
TNFAIP6,149,1,99703,30028272,0.390764054444585,0.006711409395973154
HOXD10,152,1,99703,30028272,0.3968125221742446,0.006578947368421052
ABCC5,152,1,99703,30028272,0.3968125221742446,0.006578947368421052
HMGCR,762,5,99703,30028272,0.1125404458012808,0.006561679790026247
CSF3R,153,1,99703,30028272,0.39881531661151004,0.006535947712418301
PRDM9,153,1,99703,30028272,0.39881531661151004,0.006535947712418301
RHD,2759,18,99703,30028272,0.006229555575328314,0.006524102935846321
ADAMTS9,154,1,99703,30028272,0.40081142423779254,0.006493506493506494
MASP2,156,1,99703,30028272,0.4047838184225736,0.00641025641025641
IL17F,156,1,99703,30028272,0.4047838184225736,0.00641025641025641
COL3A1,781,5,99703,30028272,0.12127810258775468,0.006402048655569782
ADC,11313,72,99703,30028272,3.669004885028048e-07,0.006364359586316627
CYP2J2,316,2,99703,30028272,0.28236942314431934,0.006329113924050633
SELE,158,1,99703,30028272,0.40872986104959275,0.006329113924050633
RASA1,158,1,99703,30028272,0.40872986104959275,0.006329113924050633
SNCA,792,5,99703,30028272,0.12647710540023907,0.006313131313131313
SPP1,953,6,99703,30028272,0.10103007347277773,0.0062959076600209865
TSN,318,2,99703,30028272,0.28481317818804286,0.006289308176100629
HBEGF,160,1,99703,30028272,0.4126497861855991,0.00625
MYCN,2081,13,99703,30028272,0.024479807941813148,0.006246996636232581
VEGFA,2253,14,99703,30028272,0.020964337663389485,0.006213936972924989
SORT1,161,1,99703,30028272,0.41459996758853324,0.006211180124223602
PPARG,1292,8,99703,30028272,0.06995818223684563,0.006191950464396285
IDH1,2265,14,99703,30028272,0.021801090299328356,0.006181015452538631
PERP,162,1,99703,30028272,0.4165436927862043,0.006172839506172839
DPT,1945,12,99703,30028272,0.032268951034403845,0.006169665809768638
ATG16L1,489,3,99703,30028272,0.22260155144056265,0.006134969325153374
LEPR,1305,8,99703,30028272,0.07313580504011322,0.006130268199233717
ADIPOR1,819,5,99703,30028272,0.13965911026696035,0.006105006105006105
NR3C2,164,1,99703,30028272,0.4204117678308381,0.006097560975609756
RHOA,8881,54,99703,30028272,3.1569058303807456e-05,0.006080396351762189
PGM1,660,4,99703,30028272,0.1786935344560632,0.006060606060606061
RALB,165,1,99703,30028272,0.42233616256860046,0.006060606060606061
HADH,165,1,99703,30028272,0.42233616256860046,0.006060606060606061
OCLN,165,1,99703,30028272,0.42233616256860046,0.006060606060606061
BIN1,331,2,99703,30028272,0.3006723596764741,0.006042296072507553
RNASEL,166,1,99703,30028272,0.4242541886319391,0.006024096385542169
TGFBR3,168,1,99703,30028272,0.4280711650132936,0.005952380952380952
HSPA1B,168,1,99703,30028272,0.4280711650132936,0.005952380952380952
EPCAM,2354,14,99703,30028272,0.02880690307156466,0.00594732370433305
RASSF1,338,2,99703,30028272,0.3091879116249797,0.005917159763313609
HAT1,171,1,99703,30028272,0.4337492606879365,0.005847953216374269
DDR1,343,2,99703,30028272,0.3152574519237742,0.0058309037900874635
AMACR,515,3,99703,30028272,0.24527879532635463,0.005825242718446602
EMX1,172,1,99703,30028272,0.43562939569380604,0.005813953488372093
DDR2,345,2,99703,30028272,0.3176819134286245,0.005797101449275362
SFN,1208,7,99703,30028272,0.11146476731596057,0.005794701986754967
SRPK1,173,1,99703,30028272,0.43750327702965314,0.005780346820809248
WLS,521,3,99703,30028272,0.250563872079956,0.005758157389635317
GMPS,348,2,99703,30028272,0.3213147148887753,0.005747126436781609
TFAP2A,174,1,99703,30028272,0.43937098673320885,0.005747126436781609
EDN1,349,2,99703,30028272,0.32252456413744146,0.0057306590257879654
EPHB2,528,3,99703,30028272,0.25675061584153597,0.005681818181818182
MITF,1940,11,99703,30028272,0.06329542877308895,0.005670103092783505
HSPA1A,353,2,99703,30028272,0.3273583807306397,0.0056657223796034
HPDL,177,1,99703,30028272,0.4449368577764502,0.005649717514124294
XRCC5,178,1,99703,30028272,0.44677984058069725,0.0056179775280898875
ISL1,535,3,99703,30028272,0.26295767399341086,0.005607476635514018
TNFRSF1B,179,1,99703,30028272,0.44861670438906953,0.00558659217877095
ZMPSTE24,179,1,99703,30028272,0.44861670438906953,0.00558659217877095
ECM1,179,1,99703,30028272,0.44861670438906953,0.00558659217877095
S100A8,1253,7,99703,30028272,0.12769257383038327,0.00558659217877095
GNMT,179,1,99703,30028272,0.44861670438906953,0.00558659217877095
EPHA2,898,5,99703,30028272,0.18137432421015431,0.005567928730512249
USF1,360,2,99703,30028272,0.3357944763387025,0.005555555555555556
EML4,720,4,99703,30028272,0.21910540123959998,0.005555555555555556
ICK,180,1,99703,30028272,0.4504474852956899,0.005555555555555556
