target,target_count,target_and_keyphrase_count,keyphrase_count,database_count,p_value,target_and_keyphrase_ratio
DOHH,72,1,4914,30028272,0.011714320546681745,0.013888888888888888
ADORA1,73,1,4914,30028272,0.011876048765097947,0.0136986301369863
DUSP2,74,1,4914,30028272,0.012037752326712696,0.013513513513513514
HLA-G,1965,26,4914,30028272,2.2409652162696592e-40,0.013231552162849873
CD48,454,6,4914,30028272,2.1157109561524163e-10,0.013215859030837005
CD164,76,1,4914,30028272,0.01236107869299845,0.013157894736842105
FSTL3,77,1,4914,30028272,0.01252270133860345,0.012987012987012988
ITGB2,155,2,4914,30028272,0.0003142711439387802,0.012903225806451613
LYST,156,2,4914,30028272,0.00031831796973376153,0.01282051282051282
TGIF1,79,1,4914,30028272,0.012845868530109609,0.012658227848101266
IL2RB,81,1,4914,30028272,0.013168931023408135,0.012345679012345678
CD84,82,1,4914,30028272,0.013330422349901257,0.012195121951219513
MID2,82,1,4914,30028272,0.013330422349901257,0.012195121951219513
HSPA1L,84,1,4914,30028272,0.013653325898160904,0.011904761904761904
PIK3CG,84,1,4914,30028272,0.013653325898160904,0.011904761904761904
KLRG1,253,3,4914,30028272,1.1328905457487534e-05,0.011857707509881422
EMR1,85,1,4914,30028272,0.013814735307990487,0.011764705882352941
IL17RA,85,1,4914,30028272,0.013814735307990487,0.011764705882352941
TSHB,85,1,4914,30028272,0.013814735307990487,0.011764705882352941
CSF2,258,3,4914,30028272,1.2009366706874108e-05,0.011627906976744186
PMAIP1,86,1,4914,30028272,0.013976123458320586,0.011627906976744186
BCAM,87,1,4914,30028272,0.014137480709581565,0.011494252873563218
TNFRSF9,87,1,4914,30028272,0.014137480709581565,0.011494252873563218
DOCK8,175,2,4914,30028272,0.00040003152384036905,0.011428571428571429
UNK,613,7,4914,30028272,1.7894956896104287e-11,0.011419249592169658
ELF1,89,1,4914,30028272,0.014460120222961623,0.011235955056179775
UNC93B1,89,1,4914,30028272,0.014460120222961623,0.011235955056179775
BIRC2,90,1,4914,30028272,0.014621400411473497,0.011111111111111112
CD33,2821,31,4914,30028272,2.3694142245942736e-45,0.01098901098901099
IL27,91,1,4914,30028272,0.014782653675357499,0.01098901098901099
WISP2,92,1,4914,30028272,0.014943881536330498,0.010869565217391304
PRDX5,93,1,4914,30028272,0.015105082426848035,0.010752688172043012
IL10RA,94,1,4914,30028272,0.015266254105523526,0.010638297872340425
TBX21,284,3,4914,30028272,1.598450508118547e-05,0.01056338028169014
ELF4,95,1,4914,30028272,0.015427405640023055,0.010526315789473684
DOCK2,96,1,4914,30028272,0.015588526326063891,0.010416666666666666
HOXB3,96,1,4914,30028272,0.015588526326063891,0.010416666666666666
IARS,96,1,4914,30028272,0.015588526326063891,0.010416666666666666
RAD23B,96,1,4914,30028272,0.015588526326063891,0.010416666666666666
CD244,193,2,4914,30028272,0.00048586433899405664,0.010362694300518135
HLA-F,195,2,4914,30028272,0.0004959049014489243,0.010256410256410256
ANXA3,98,1,4914,30028272,0.01591068976580668,0.01020408163265306
NUP62,98,1,4914,30028272,0.01591068976580668,0.01020408163265306
PIK3R2,98,1,4914,30028272,0.01591068976580668,0.01020408163265306
AMBRA1,101,1,4914,30028272,0.01639373898463678,0.009900990099009901
FHL2,303,3,4914,30028272,1.9379903108050506e-05,0.009900990099009901
GPR4,101,1,4914,30028272,0.01639373898463678,0.009900990099009901
MYO5A,103,1,4914,30028272,0.01671563958753876,0.009708737864077669
IFIT3,104,1,4914,30028272,0.01687655170500779,0.009615384615384616
NCK1,104,1,4914,30028272,0.01687655170500779,0.009615384615384616
IFIT2,105,1,4914,30028272,0.01703743570662656,0.009523809523809525
CD2,10145,96,4914,30028272,6.984861694120321e-131,0.009462789551503203
PRDM1,319,3,4914,30028272,2.2581997024077037e-05,0.009404388714733543
IL2,3197,30,4914,30028272,6.62996747618853e-42,0.009383797309978105
EREG,215,2,4914,30028272,0.0006018240698772263,0.009302325581395349
HOXC6,108,1,4914,30028272,0.017519931144914146,0.009259259259259259
MAP3K8,108,1,4914,30028272,0.017519931144914146,0.009259259259259259
GATA2,762,7,4914,30028272,8.088742431080215e-11,0.009186351706036745
FOXQ1,109,1,4914,30028272,0.017680710850880365,0.009174311926605505
IMPDH2,113,1,4914,30028272,0.018323563903286065,0.008849557522123894
IL21,227,2,4914,30028272,0.0006701699825319932,0.00881057268722467
GLRA1,114,1,4914,30028272,0.018484213218326846,0.008771929824561403
CD19,9620,84,4914,30028272,8.0965737287217995e-112,0.008731808731808732
ERAP2,115,1,4914,30028272,0.018644834034678565,0.008695652173913044
FCGR3A,230,2,4914,30028272,0.0006878161366445284,0.008695652173913044
HTR3A,115,1,4914,30028272,0.018644834034678565,0.008695652173913044
OLR1,116,1,4914,30028272,0.01880542817318473,0.008620689655172414
CD177,117,1,4914,30028272,0.018965999222531962,0.008547008547008548
EHMT2,117,1,4914,30028272,0.018965999222531962,0.008547008547008548
SFPQ,117,1,4914,30028272,0.018965999222531962,0.008547008547008548
TFAP2C,117,1,4914,30028272,0.018965999222531962,0.008547008547008548
PGM3,118,1,4914,30028272,0.019126539143180927,0.00847457627118644
CD58,738,6,4914,30028272,3.7998502108738545e-09,0.008130081300813009
FTH1,123,1,4914,30028272,0.019928859825194493,0.008130081300813009
HMGCS2,123,1,4914,30028272,0.019928859825194493,0.008130081300813009
BCL9,126,1,4914,30028272,0.020409936291572055,0.007936507936507936
MT1A,126,1,4914,30028272,0.020409936291572055,0.007936507936507936
RTEL1,129,1,4914,30028272,0.02089077739442853,0.007751937984496124
BMP3,130,1,4914,30028272,0.021051004881121008,0.007692307692307693
PIK3C3,130,1,4914,30028272,0.021051004881121008,0.007692307692307693
CD69,4298,33,4914,30028272,4.22217087962756e-43,0.007677989762680316
IL12RB1,135,1,4914,30028272,0.02185175105174721,0.007407407407407408
KPNA2,135,1,4914,30028272,0.02185175105174721,0.007407407407407408
STRA6,136,1,4914,30028272,0.022011821018576964,0.007352941176470588
ANK1,138,1,4914,30028272,0.022331883783029926,0.007246376811594203
DDX3X,138,1,4914,30028272,0.022331883783029926,0.007246376811594203
BATF,139,1,4914,30028272,0.0224918751356979,0.007194244604316547
PTGES,139,1,4914,30028272,0.0224918751356979,0.007194244604316547
UBE2C,139,1,4914,30028272,0.0224918751356979,0.007194244604316547
APOBEC1,141,1,4914,30028272,0.022811783034027342,0.0070921985815602835
CD5,5972,42,4914,30028272,7.694917587704398e-53,0.007032819825853985
CD6,430,3,4914,30028272,5.469648234324269e-05,0.0069767441860465115
CHN2,147,1,4914,30028272,0.023770870653152858,0.006802721088435374
IL11,147,1,4914,30028272,0.023770870653152858,0.006802721088435374
STX1A,147,1,4914,30028272,0.023770870653152858,0.006802721088435374
FASLG,148,1,4914,30028272,0.02393062713615744,0.006756756756756757
SLC25A13,149,1,4914,30028272,0.02409035737953765,0.006711409395973154
SFRP4,303,2,4914,30028272,0.0011855327855936546,0.006600660066006601
CSF3R,153,1,4914,30028272,0.024729018113150366,0.006535947712418301
FOLR1,153,1,4914,30028272,0.024729018113150366,0.006535947712418301
IL1R2,153,1,4914,30028272,0.024729018113150366,0.006535947712418301
MSR1,154,1,4914,30028272,0.024888617900007556,0.006493506493506494
USP18,155,1,4914,30028272,0.025048189235453926,0.0064516129032258064
MASP2,156,1,4914,30028272,0.02520774092065124,0.00641025641025641
NFKBIA,316,2,4914,30028272,0.0012878000014892586,0.006329113924050633
SELE,158,1,4914,30028272,0.02552675630623775,0.006329113924050633
GSTA2,160,1,4914,30028272,0.025845667909818557,0.00625
SORT1,161,1,4914,30028272,0.02600508489527084,0.006211180124223602
SPINK5,161,1,4914,30028272,0.02600508489527084,0.006211180124223602
HLA-B,5544,33,4914,30028272,1.5871614291099693e-39,0.005952380952380952
HSPA1B,168,1,4914,30028272,0.02712027376173429,0.005952380952380952
CD53,171,1,4914,30028272,0.027597821197390918,0.005847953216374269
SRPK1,173,1,4914,30028272,0.0279160564764735,0.005780346820809248
SLC4A1,176,1,4914,30028272,0.028393215088144283,0.005681818181818182
MICA,4249,24,4914,30028272,1.203537690666337e-28,0.00564838785596611
DYSF,180,1,4914,30028272,0.029029058187675354,0.005555555555555556
APEX1,181,1,4914,30028272,0.029187956834756397,0.0055248618784530384
BCL2L11,181,1,4914,30028272,0.029187956834756397,0.0055248618784530384
CD1D,2201,12,4914,30028272,6.854100731683245e-15,0.005452067242162653
PTPRC,184,1,4914,30028272,0.029664488871162333,0.005434782608695652
IL12A,185,1,4914,30028272,0.029823280356420425,0.005405405405405406
AMBP,189,1,4914,30028272,0.030458188307208343,0.005291005291005291
OLIG1,189,1,4914,30028272,0.030458188307208343,0.005291005291005291
ALOX15,191,1,4914,30028272,0.030775488085911153,0.005235602094240838
LAG3,191,1,4914,30028272,0.030775488085911153,0.005235602094240838
ASNS,193,1,4914,30028272,0.031092683402693062,0.0051813471502590676
CARD11,196,1,4914,30028272,0.03156828133181769,0.00510204081632653
TAP1,805,4,4914,30028272,1.1204980584299006e-05,0.004968944099378882
PIK3R1,407,2,4914,30028272,0.002116811973212335,0.004914004914004914
TAP2,612,3,4914,30028272,0.00015454599408409357,0.004901960784313725
IFIT1,207,1,4914,30028272,0.0333101463936391,0.004830917874396135
FOXJ1,211,1,4914,30028272,0.033942772282535866,0.004739336492890996
EOMES,424,2,4914,30028272,0.002293334787714902,0.0047169811320754715
IGFBP1,427,2,4914,30028272,0.002325184590453775,0.00468384074941452
GIPR,216,1,4914,30028272,0.03473297722557333,0.004629629629629629
TDP1,216,1,4914,30028272,0.03473297722557333,0.004629629629629629
BCL11B,217,1,4914,30028272,0.0348909365022536,0.004608294930875576
APOBEC3G,872,4,4914,30028272,1.53021987481869e-05,0.0045871559633027525
IL4R,218,1,4914,30028272,0.03504887452710105,0.0045871559633027525
CD38,6192,28,4914,30028272,1.5705613235806888e-30,0.004521963824289405
INHBA,227,1,4914,30028272,0.036469145212664325,0.004405286343612335
FHL1,229,1,4914,30028272,0.036784481430203034,0.004366812227074236
IRF9,230,1,4914,30028272,0.03694210608890226,0.004347826086956522
FCGR2A,231,1,4914,30028272,0.037099711780501025,0.004329004329004329
SCARB1,232,1,4914,30028272,0.03725728174705764,0.004310344827586207
PDCD1,233,1,4914,30028272,0.03741483838122879,0.004291845493562232
CX3CL1,939,4,4914,30028272,2.0406869230734778e-05,0.004259850905218318
MMP8,239,1,4914,30028272,0.03835959251012671,0.0041841004184100415
PIM2,239,1,4914,30028272,0.03835959251012671,0.0041841004184100415
BIRC3,241,1,4914,30028272,0.038674302476182115,0.004149377593360996
CD4,138040,569,4914,30028272,0.0,0.004121993625036222
STAT4,1220,5,4914,30028272,2.218062862930117e-06,0.004098360655737705
GRB7,245,1,4914,30028272,0.039303426293587934,0.004081632653061225
RAB27A,491,2,4914,30028272,0.0030541136822003915,0.004073319755600814
IL18,500,2,4914,30028272,0.0031641331723060323,0.004
B2M,1007,4,4914,30028272,2.6765597959967693e-05,0.003972194637537239
AHRR,253,1,4914,30028272,0.04056042871243946,0.003952569169960474
SLC11A1,254,1,4914,30028272,0.04071743791550397,0.003937007874015748
HLA-A,9160,36,4914,30028272,1.1129074466758311e-36,0.003930131004366812
RAG2,1532,6,4914,30028272,2.750552087374944e-07,0.0039164490861618795
CEACAM1,512,2,4914,30028272,0.003313680698225893,0.00390625
EVL,526,2,4914,30028272,0.0034922586565157157,0.0038022813688212928
CSF1R,532,2,4914,30028272,0.003570140845784701,0.0037593984962406013
C1R,809,3,4914,30028272,0.00034892725150156617,0.003708281829419036
BCOR,273,1,4914,30028272,0.04369574109175374,0.003663003663003663
ATG3,277,1,4914,30028272,0.04432157203631016,0.0036101083032490976
IFNAR2,278,1,4914,30028272,0.044477967930276696,0.0035971223021582736
MAPK14,278,1,4914,30028272,0.044477967930276696,0.0035971223021582736
CCL25,280,1,4914,30028272,0.04479067470126476,0.0035714285714285713
KCNQ3,281,1,4914,30028272,0.04494700081476041,0.0035587188612099642
DPP4,847,3,4914,30028272,0.0003986587108211293,0.0035419126328217238
F7,1133,4,4914,30028272,4.2223142192703466e-05,0.00353045013239188
IFNG,1139,4,4914,30028272,4.309225603948357e-05,0.003511852502194908
GFI1,285,1,4914,30028272,0.045572015265558825,0.0035087719298245615
GSK3B,285,1,4914,30028272,0.045572015265558825,0.0035087719298245615
CD70,576,2,4914,30028272,0.00416582761053298,0.003472222222222222
CTSD,288,1,4914,30028272,0.04604050294628254,0.003472222222222222
CRYAB,289,1,4914,30028272,0.04619661557628662,0.0034602076124567475
ERAP1,290,1,4914,30028272,0.046352704969519216,0.0034482758620689655
GPC3,581,2,4914,30028272,0.004236235985580637,0.0034423407917383822
MAPK1,582,2,4914,30028272,0.00425038372991406,0.003436426116838488
CTSB,292,1,4914,30028272,0.046664802334428046,0.003424657534246575
RAC2,584,2,4914,30028272,0.0042787456652703185,0.003424657534246575
CCL1,296,1,4914,30028272,0.04728868922818441,0.0033783783783783786
ZAP70,593,2,4914,30028272,0.004407462558838578,0.003372681281618887
MUC16,301,1,4914,30028272,0.048067980778358006,0.0033222591362126247
STAT5B,906,3,4914,30028272,0.00048452424568043835,0.0033112582781456954
CASP1,304,1,4914,30028272,0.04853524709675501,0.003289473684210526
CD274,309,1,4914,30028272,0.04931351240446567,0.003236245954692557
RAMP2,309,1,4914,30028272,0.04931351240446567,0.003236245954692557
HOXB4,310,1,4914,30028272,0.04946909465232411,0.0032258064516129032
CCL8,312,1,4914,30028272,0.04978017323058971,0.003205128205128205
TYRO3,312,1,4914,30028272,0.04978017323058971,0.003205128205128205
CD27,2519,8,4914,30028272,1.4132375100226746e-08,0.0031758634378721714
CCR1,1266,4,4914,30028272,6.472937282247658e-05,0.00315955766192733
DARC,318,1,4914,30028272,0.050712796894601106,0.0031446540880503146
UCHL1,652,2,4914,30028272,0.005295050358070401,0.003067484662576687
RAG1,1663,5,4914,30028272,9.851961122171875e-06,0.003006614552014432
FOXN1,333,1,4914,30028272,0.05304035961429296,0.003003003003003003
COL4A1,335,1,4914,30028272,0.05335026587396945,0.0029850746268656717
MYOG,335,1,4914,30028272,0.05335026587396945,0.0029850746268656717
TUBB3,335,1,4914,30028272,0.05335026587396945,0.0029850746268656717
IRAK4,343,1,4914,30028272,0.05458889789397586,0.0029154518950437317
HARS,345,1,4914,30028272,0.05489830181487203,0.002898550724637681
IL6R,345,1,4914,30028272,0.05489830181487203,0.002898550724637681
RUNX3,1043,3,4914,30028272,0.0007273327174172469,0.0028763183125599234
WNT3,348,1,4914,30028272,0.05536221215585302,0.0028735632183908046
F10,2437,7,4914,30028272,2.2222841664481648e-07,0.002872384078785392
CD28,9814,28,4914,30028272,3.6262919816799935e-25,0.0028530670470756064
HSPA1A,353,1,4914,30028272,0.056134902674035286,0.0028328611898017
